0,1201.1
10,1175
20,1072
30,918.7
40,694.5
50,486.6
60,298.9
70,141.1
80,36.4
90,0
100,25.6
110,134.5
120,272.8
130,476.4
140,659.6
150,854.1
160,1007.7
170,1116
180,1113
190,1079
200,989.7
210,837.3
220,629.5
230,469.5
240,286.5
250,130.9
260,40.6
270,0.1
280,30.1
290,130.7
300,275.2
310,466
320,636.5
330,825.8
340,985
350,1074
